PRIMARY_SAMPLE_UNIT,YEAR,STATION_NR,DEPTH,MAX_HARD_RELIEF,MAX_SOFT_RELIEF,AVG_HARD_RELIEF,PCT_SAND,PCT_HARD_BOTTOM,PCT_RUBBLE,PCT_CORAL,PCT_OCTO,PCT_SPONGE,LAT_DEGREES,LON_DEGREES
4290,2021,1,2.4384,1.2,0.525,0.44,22.5,65,12.5,4.5,5,2.5,17.78927,-64.63029
4292,2021,1,20.1168,0.575,1.375,0.12475,1.5,98.5,0,2.5,11.5,3,17.78867,-64.75616
4293,2021,1,11.1252,0.45,0.95,0.13175,0,97.5,2.5,2.5,11.5,6,17.78879,-64.74941
4298,2021,1,11.43,1.05,1.15,0.29625,0,77.5,22.5,9,9,5,17.79021,-64.58917
4299,2021,1,26.0604,0.9,1.2,0.33,35,62.5,2.5,17.5,10,4,17.79054,-64.49812
4303,2021,1,12.192,0.6,0.85,0.195,0,100,0,2,6,2.5,17.78957,-64.75134
4305,2021,1,11.2776,3,2.1,0.88,10,87.5,2.5,4.5,6.5,2,17.79076,-64.60902
4307,2021,1,10.3632,1.45,1.4,0.356,0,100,0,7,11.5,3,17.79114,-64.58897
4310,2021,1,3.9624,1.5,1.45,0.53325,17.5,75,7.5,16.5,20,0.5,17.79086,-64.63188
4311,2021,1,3.048,2.275,0.55,1.0465625,0,100,0,3,2.5,0,17.79166,-64.62247
4315,2021,1,7.4676,0.625,0.575,0.16375,2.5,90,7.5,2.5,2,0.5,17.79137,-64.5976
4317,2021,1,25.6032,0.775,1.075,0.2875,20.5,74.5,5,22.5,14,5,17.79185,-64.51572
4318,2021,1,19.2024,0.625,1.45,0.3085,16,84,0,6.5,24,5,17.79243,-64.45388
4322,2021,1,28.6512,0.5,1.1,0.15,0.5,99.5,0,1,8.5,2.5,17.79065,-64.75218
4325,2021,1,6.096,3.75,3.45,1.469625,32.5,67.5,0,6.5,18.5,4,17.79161,-64.62224
4326,2021,1,13.716,3.25,1.425,1.078125,13.5,82.5,4,6,15,1.5,17.79171,-64.6065
4329,2021,1,25.146,0.7,0.9,0.205,22.5,70,7.5,10,9,11.5,17.79292,-64.4951
4330,2021,1,28.8036,0.575,1,0.1175,60,15,25,1,8,2,17.79163,-64.74812
4336,2021,1,8.8392,2,1,0.36875,10,90,0,1,1.5,0,17.79313,-64.60565
4339,2021,1,6.4008,3.4,1.15,0.86,5,91.5,3.5,2.5,2,0.5,17.79372,-64.62565
4341,2021,1,23.3172,0.6,0.95,0.185,15,80,5,12,9.5,13.5,17.79445,-64.53352
4342,2021,1,3.3528,2,0.65,0.61125,0,100,0,10,5,1.5,17.7951,-64.63106
4343,2021,1,6.096,2.15,0.875,0.5755,1,96.5,2.5,2.5,5.5,1.5,17.79454,-64.62745
4345,2021,1,12.0396,4.6,1.4,1.07275,13.5,84,2.5,5,6,2.5,17.79536,-64.61784
4346,2021,1,12.0396,2.65,1.9,1.229125,8.5,85,6.5,4,7,2.5,17.79519,-64.60927
4347,2021,1,18.7452,0.4,0.35,0.1075,0,100,0,1,2,1,17.79565,-64.57218
4348,2021,1,21.7932,0.7,1.975,0.2575,17.5,82.5,0,6.5,10,7,17.79647,-64.46379
4353,2021,1,11.7348,3.9,1.85,1.18575,10,90,0,2.5,3.5,1.5,17.79675,-64.61363
4354,2021,1,17.8308,0.3,0.7,0.1125,0,100,0,2,4.5,3.5,17.79705,-64.58217
4355,2021,1,19.05,0.4,0.375,0.11875,0.5,99.5,0,1,1.5,2.5,17.79717,-64.57751
4357,2021,1,12.954,1.75,1.75,0.41975,47.5,47.5,5,6,6,0.5,17.79687,-64.61904
4360,2021,1,7.9248,0.6,0.7,0.19125,2.5,92.5,5,1.5,7.5,1,17.79773,-64.59902
4361,2021,1,21.9456,0.915,1.125,0.27725,22.5,74.5,3,7.5,13,5,17.798,-64.51245
4363,2021,1,5.334,1.6,0.725,0.3955,3,92,5,3,3.5,1.5,17.79767,-64.62855
4366,2021,1,26.3652,0.825,1.025,0.2725,4,94,2,14.5,7,7,17.79965,-64.47679
4369,2021,1,7.1628,1.55,1.05,0.379125,7,73,20,7,7,1,17.79928,-64.61403
4375,2021,1,5.334,1.8,1.75,1.04125,2.5,97.5,0,8.5,15.5,0.5,17.80115,-64.62492
4379,2021,1,26.5176,0.8,1.9,0.202,10,84.5,5.5,22.5,11.5,13.5,17.80236,-64.48253
4380,2021,1,19.5072,0.475,0.875,0.1565,11.5,83.5,5,6,8.5,7,17.80234,-64.45738
4382,2021,1,23.7744,0.95,0.925,0.25575,12.5,77.5,10,6.5,5,4,17.80283,-64.49682
4385,2021,1,28.8036,0.725,1.15,0.345,5.5,94.5,0,12,7,2.5,17.80365,-64.55001
4386,2021,1,22.7076,0.75,0.9,0.2605,40,40,20,2.5,7.5,3,17.8037,-64.63847
4387,2021,1,6.096,0.725,0.725,0.15,1,98.5,0.5,1,5.5,1.5,17.8037,-64.63098
4388,2021,1,23.3172,1.75,1.45,0.320625,25,75,0,4,27.5,3.5,17.80446,-64.60287
4389,2021,1,21.7932,0.725,1.05,0.204,18,79,3,8.5,19,7,17.80592,-64.50377
4390,2021,1,8.8392,0.7,1.1,0.15375,2.5,95,2.5,1,7.5,2,17.8057,-64.62378
4392,2021,1,13.4112,0.75,1.75,0.19875,2.5,92.5,5,1.5,15,7.5,17.80608,-64.6133
4393,2021,1,24.384,1.05,1.15,0.3115,7.5,80,12.5,9.5,20,4,17.80685,-64.4934
4394,2021,1,12.3444,1.15,1.5,0.19475,2.5,97.5,0,3.5,13,2,17.80648,-64.62135
4396,2021,1,24.6888,0.8,1.4,0.24875,40,45,15,4,17.5,7.5,17.80703,-64.61153
4397,2021,1,17.3736,0.55,1.375,0.21075,35,35,30,1.5,14,3,17.80754,-64.52033
4399,2021,1,15.24,0.35,1.35,0.1125,0,100,0,2.5,11,7.5,17.8088,-64.63596
4402,2021,1,24.9936,0.4,1.25,0.125,5,62.5,32.5,3,7,2.5,17.81012,-64.6312
4404,2021,1,21.4884,0.525,1.35,0.144,0,100,0,2,17.5,3,17.81067,-64.63664
4405,2021,1,16.6116,0.85,0.95,0.29625,17.5,65,17.5,3.5,10,3,17.81116,-64.5175
4406,2021,1,28.6512,0.75,1.35,0.1145,4,95,1,1.5,21,4.5,17.81101,-64.6322
4408,2021,1,23.0124,1,0.9,0.247,22.5,65,12.5,5.5,11,2.5,17.81227,-64.49013
4411,2021,1,16.002,0.825,1.3,0.33375,6,91.5,2.5,6,17.5,4.5,17.81488,-64.45996
4415,2021,1,22.5552,0.35,0.15,0.13125,25,22.5,52.5,0.5,0.5,0.5,17.82076,-64.50078
4428,2021,1,22.2504,0.7,2.6,0.261,2.5,97.5,0,6.5,18.5,10.5,17.83331,-64.45361
4429,2021,1,23.9268,0.825,2.05,0.2725,0,100,0,7.5,15,7.5,17.83434,-64.45164
5003,2021,1,28.4988,1.45,0.95,0.670375,2.5,90,7.5,14,1.5,10,18.19912,-64.7334
5005,2021,1,28.194,0.75,0.6,0.30375,5,95,0,6.5,6,7.5,18.21874,-64.68286
5009,2021,1,9.6012,1.4,0.7,0.5575,6,79,15,5,6,5,18.23334,-64.85247
5010,2021,1,24.6888,1.45,0.875,0.4525,10,85,5,4.5,4.5,2,18.23371,-64.85015
5011,2021,1,11.8872,1.375,0.925,0.4140625,6.5,63.5,30,14.5,6,3.5,18.23396,-64.8529
5015,2021,1,27.2796,1,0.35,0.411,20,80,0,20,1,4.5,18.24673,-65.09997
5016,2021,1,27.432,0.8,1.15,0.285,25,72.5,2.5,22.5,3.5,1.5,18.24653,-65.09896
5017,2021,1,29.8704,1.4,0.95,0.533,22.5,75,2.5,29.5,2.5,3,18.24707,-65.08342
5018,2021,1,28.3464,1.35,0.9,0.56125,15,80,5,15.5,2.5,5,18.24923,-65.10087
5019,2021,1,29.1084,1,0.45,0.3025,2.5,97.5,0,22.5,2,5.5,18.24998,-65.10899
5021,2021,1,29.2608,1.1,0.6,1.0725,2,98,0,9,1,3,18.25597,-64.76591
5025,2021,1,26.8224,0.875,0.45,0.28,7.5,92.5,0,15,2.5,5,18.26077,-65.11682
5028,2021,1,24.8412,2,1.35,0.8125,0.5,99,0.5,7.5,2.5,4,18.26805,-64.84979
5029,2021,1,26.5176,1.4,0.9,0.49975,15.5,84.5,0,2,2,2,18.26852,-64.84754
5030,2021,1,26.9748,1.5,0.775,0.87275,5,95,0,10,3.5,2,18.26943,-64.7251
5035,2021,1,28.0416,1.6,0.7,0.46375,5,95,0,4,1,3,18.27073,-64.84306
5037,2021,1,27.5844,1,0.95,0.46875,10,87.5,2.5,8.5,2,5,18.27141,-65.14576
5044,2021,1,28.6512,0.625,0.55,0.16975,11.5,87.5,1,1.5,0.5,3.5,18.27729,-64.96736
5046,2021,1,26.67,0.65,0.65,0.25075,2.5,97.5,0,5,1,3,18.27618,-65.12525
5048,2021,1,26.2128,0.85,1.1,0.35625,10,87.5,2.5,9.5,1.5,4,18.27641,-65.14804
5051,2021,1,26.67,1.65,0.5,0.39625,5,90,5,2.5,14.5,4,18.28188,-64.70099
5053,2021,1,27.5844,1,0.3,0.14375,85,14.5,0.5,1,0,5.5,18.28197,-64.84281
5056,2021,1,26.0604,0.7,0.6,0.29125,32.5,67.5,0,3,0,5,18.28245,-64.84097
5057,2021,1,23.1648,0.65,1.1,0.2825,10,90,0,3.5,7.5,7.5,18.28324,-64.81774
5060,2021,1,28.4988,0.6,0.5,0.14725,15,40,45,2.5,1,4,18.28192,-65.10315
5069,2021,1,24.2316,0.9,0.75,0.32875,1,98.5,0.5,8,1.5,3.5,18.28735,-65.12536
5072,2021,1,20.7264,0.425,0.55,0.14375,1,99,0,1,1.5,3.5,18.29127,-64.80026
5074,2021,1,28.194,1.175,0.775,0.4959375,5,82.5,12.5,1,2.5,7.5,18.29334,-64.79563
5077,2021,1,25.2984,0.75,0.85,0.32975,1.5,98.5,0,4,0.5,2,18.29186,-65.14711
5079,2021,1,24.2316,0.75,0.6,0.305,5,95,0,9,3,3,18.29271,-65.11184
5086,2021,1,17.526,1.15,1.4,0.22525,21,79,0,3,10,5.5,18.2966,-64.88498
5088,2021,1,10.5156,2.4,0.625,0.8925,1.5,55,43.5,6,4.5,4,18.29751,-64.82381
5089,2021,1,26.5176,0.45,0.525,0.15,7.5,82.5,10,1,0.5,5,18.29867,-64.6916
5090,2021,1,26.5176,0.5,0.3,0.225,5,95,0,10,5,5,18.29491,-65.10572
5095,2021,1,17.3736,1.2,0.75,0.4935,25,75,0,9,2,5.5,18.2989,-64.83264
5100,2021,1,9.7536,0.335,1.15,0.1125,47.5,52.5,0,0.5,10,14,18.29985,-64.81811
5102,2021,1,29.1084,0.3,0.35,0.115,65,7.5,27.5,0.5,0.5,2.5,18.30093,-64.69695
5103,2021,1,7.1628,0.675,0.6,0.38025,10,90,0,3,15,30,18.30062,-64.81971
5104,2021,1,21.336,0.75,0.65,0.204,2.5,97.5,0,2,1.5,4,18.30046,-64.79348
5107,2021,1,26.2128,0.95,1,0.47,0,100,0,12,7.5,2.5,18.30084,-64.74703
5113,2021,1,11.1252,0.25,1.2,0.1025,92.5,7.5,0,0.5,5,29.5,18.30119,-64.8192
5116,2021,1,25.4508,0.79,0.9,0.3935,7.5,92.5,0,8.5,0.5,6,18.30089,-64.99556
5118,2021,1,6.858,0.6,0.175,0.19375,5,95,0,2,0.5,1.5,18.30235,-64.87973
5121,2021,1,13.5636,1.4,1.05,0.7375,9,91,0,7.5,8.5,2.5,18.30357,-64.71097
5123,2021,1,23.7744,0.7,1,0.197,2.5,97.5,0,3.5,10,5,18.30352,-64.78548
5124,2021,1,6.7056,2.1,0.4,0.70875,10,90,0,1.5,6.5,1.5,18.30228,-64.87591
5128,2021,1,25.2984,0.75,1.35,0.2055,4.5,95.5,0,6,4,2.5,18.30145,-65.12764
5130,2021,1,16.764,0.45,0.5,0.12875,75,12.5,12.5,0.5,0,7,18.30555,-64.71277
5137,2021,1,24.2316,2.3,1,1.152,12.5,85,2.5,14,11.5,5,18.30673,-64.73935
5140,2021,1,12.4968,1.2,0.85,0.15875,78.5,15,6.5,0.5,2,4,18.30724,-64.71382
5147,2021,1,26.3652,0.5,1,0.18,6.5,93,0.5,1.5,2.5,3,18.30522,-65.03571
5148,2021,1,24.6888,2.15,0.75,0.822,5,70,25,2,2,5,18.30534,-65.03511
5149,2021,1,2.286,1.75,0.45,0.33275,55,32.5,12.5,2,0,2.5,18.30869,-64.70767
5152,2021,1,23.4696,0.475,0.25,0.13025,45,55,0,5.5,3,3,18.30638,-64.97615
5154,2021,1,3.5052,0.625,0.175,0.24875,1,91.5,7.5,0.5,0.5,5.5,18.30902,-64.71287
5157,2021,1,21.7932,2.8,0.7,1.25775,12.5,85,2.5,13,8.5,4,18.30934,-64.73617
5162,2021,1,13.8684,1.2,0.45,0.3715,32.5,67.5,0,2.5,1,2,18.30846,-64.85632
5163,2021,1,23.4696,0.65,1.05,0.2975,0,100,0,5.5,6.5,1,18.30622,-65.14848
5164,2021,1,14.6304,0.725,0.4,0.205,25,62.5,12.5,2.5,1,2.5,18.30905,-64.85714
5166,2021,1,8.0772,1.425,0.625,0.342125,50,50,0,2,3.5,4,18.31026,-64.72176
5167,2021,1,26.5176,0.95,1.15,0.306,0,100,0,5,2.5,2,18.30666,-65.12876
5168,2021,1,12.8016,0.675,0.5,0.2725,44,56,0,6.5,3.5,3,18.30948,-64.86041
5172,2021,1,28.3464,0.45,0.35,0.20625,2.5,97.5,0,1,0.5,4,18.3116,-64.80675
5177,2021,1,8.9916,1.05,0.45,0.5295,5,95,0,3,1,6.5,18.31222,-64.8543
5180,2021,1,9.7536,1.2,0.5,0.4695,22.5,77.5,0,9.5,3,5,18.31327,-64.84202
5181,2021,1,6.7056,2.05,0.4,0.79125,8.5,91.5,0,7,5,1.5,18.31398,-64.76448
5184,2021,1,23.7744,0.5,1.15,0.1175,12.5,87.5,0,6.5,5,4.5,18.31119,-65.14374
5185,2021,1,3.5052,0.6,0.45,0.1975,0,100,0,1,2,1,18.31432,-64.82535
5188,2021,1,24.384,0.7,1.25,0.17625,2.5,97.5,0,7,6.5,4.5,18.31305,-65.14207
5189,2021,1,27.2796,1.05,1.35,0.27525,15,70,15,7.5,4,5,18.31289,-65.13431
5190,2021,1,7.62,0.725,0.5,0.2125,72.5,27.5,0,4.5,0.5,14,18.31604,-64.83124
5194,2021,1,12.4968,1.2,1.2,0.365,27.5,72.5,0,5.5,3,5.5,18.31642,-64.94325
5197,2021,1,22.2504,0.4,0.45,0.13375,77.5,22.5,0,1.5,0,16.5,18.31796,-64.99211
5211,2021,1,5.0292,1.1,0.65,0.3775,15,65,20,6.5,2,13,18.32895,-64.64971
5212,2021,1,10.2108,2.1,1.15,0.82575,0,100,0,2,11,6,18.32683,-64.97369
5215,2021,1,9.906,0.925,1.275,0.30875,6,94,0,1.5,21.5,5.5,18.33043,-64.80956
5218,2021,1,5.7912,2.125,0.95,0.6565,3.5,96,0.5,1.5,4,3.5,18.33136,-64.80915
5230,2021,1,28.3464,0.45,0.65,0.11625,76,4,20,0,0,1,18.33294,-65.0796
5235,2021,1,20.8788,0.6,0.4,0.1045,75,3.5,21.5,1,0.5,2.5,18.337,-64.69427
5237,2021,1,13.5636,1.5,0.75,0.47375,15,70,15,1,0.5,1.5,18.33774,-64.69195
5240,2021,1,10.668,0.75,0.65,0.35,5,82.5,12.5,2,1.5,9,18.33803,-64.689
5241,2021,1,12.6492,2.45,1.4,0.848625,15,75,10,4.5,10.5,2.5,18.33812,-64.68769
5242,2021,1,4.2672,1.5,0.825,0.535,0,95,5,3.5,7,4,18.33679,-64.8445
5250,2021,1,5.7912,1.45,0.35,0.274625,62.5,32.5,5,5.5,3.5,1.5,18.3399,-64.70602
5263,2021,1,24.2316,0.15,0.225,0.10125,97.5,2.5,0,0.5,0,5,18.33953,-65.02034
5266,2021,1,22.4028,0.25,0.6,0.125,40,10,50,0.5,1.5,1.5,18.34212,-64.82929
5268,2021,1,7.1628,1.1,0.925,0.38125,35,60,5,3.5,20,16.5,18.34354,-64.66013
5272,2021,1,4.8768,2.875,1.1,1.1540625,5,90,5,7,9,2.5,18.34397,-64.68391
5274,2021,1,5.0292,1.35,1.5,0.4265,32.5,40,27.5,3.5,25,7,18.34522,-64.66221
5275,2021,1,14.6304,0.625,0.8,0.2275,7.5,48.5,44,6,1.5,6,18.34305,-64.98288
5277,2021,1,6.2484,1.75,0.5,0.709375,0,100,0,3.5,2.5,1,18.3433,-65.01361
5285,2021,1,3.2004,0.35,0.3,0.11375,10,63.5,26.5,1,1,2.5,18.3456,-64.86221
5289,2021,1,10.9728,0.5,0.55,0.285,25,73.5,1.5,12.5,2.5,8,18.34554,-64.9876
5291,2021,1,25.146,0.1,0.1,0.1,0,3,97,0,0,0.5,18.34583,-65.05309
5299,2021,1,11.2776,3.1,0.45,1.087,17.5,77.5,5,9,4.5,4.5,18.35034,-64.69625
5300,2021,1,3.5052,1.55,0.4,0.421875,42.5,50,7.5,0.5,0.5,7.5,18.35026,-64.69076
5304,2021,1,10.9728,1.15,1.625,0.45925,9,86,5,7.5,14,9.5,18.35104,-64.67034
5308,2021,1,26.8224,0.35,0.45,0.1375,80,5,15,0,0,1,18.35246,-64.66446
5310,2021,1,5.4864,3,0.55,0.5785,42.5,40,17.5,1,1.5,2,18.35169,-64.77905
5316,2021,1,23.7744,1.15,1.3,0.305625,55,35,10,2.5,2,3,18.35385,-64.65512
5317,2021,1,27.1272,0.3,0.755,0.1625,35,23.5,41.5,0.5,5,5.5,18.35337,-64.8068
5320,2021,1,16.764,0.975,1.05,0.32125,55,45,0,1.5,21,4,18.35311,-64.83122
5323,2021,1,16.6116,0.525,1.25,0.11025,7.5,92.5,0,3,13.5,11.5,18.35394,-64.84811
5331,2021,1,6.4008,2.05,0.8,0.675625,1,95,4,4.5,8,3.5,18.35652,-64.79693
5332,2021,1,13.5636,0.525,1.05,0.135,7.5,90,2.5,1,50,4,18.35654,-64.79149
5333,2021,1,4.4196,1.15,0.625,0.491875,0,100,0,3,4.5,4,18.35709,-64.76677
5336,2021,1,4.7244,1.2,0.5,0.35725,5,90,5,1,7.5,1.5,18.35641,-64.83812
5339,2021,1,15.0876,0.8,0.725,0.3325,37.5,62.5,0,4,3,4.5,18.35728,-64.76971
5343,2021,1,15.5448,1.45,0.85,0.372,47.5,42.5,10,3.5,25,20,18.3572,-64.81029
5346,2021,1,12.6492,1,0.95,0.32125,10,77.5,12.5,2,9,3.5,18.35827,-64.77403
5349,2021,1,24.5364,2,1.3,0.77025,11.5,87.5,1,10.5,9,13.5,18.35871,-64.83905
5356,2021,1,2.286,0.85,0.1,0.2375,1,55,44,1,0.5,0,18.36067,-64.77364
5358,2021,1,22.2504,5.5,0.4,0.9875,45,50,5,7,3.5,2.5,18.36186,-64.7641
5359,2021,1,19.2024,0.625,0.95,0.3225,8.5,86.5,5,3.5,17,4.5,18.36226,-64.78327
5361,2021,1,10.668,1.85,0.25,0.3975,3,97,0,2,1,1,18.36043,-65.0289
5362,2021,1,5.0292,0.55,0.2,0.12075,92.5,7.5,0,1,0.5,6.5,18.36168,-64.92722
5363,2021,1,2.4384,0.75,0.75,0.2275,30,52.5,17.5,2.5,1.5,3,18.36361,-64.72526
5366,2021,1,9.6012,1.475,0.6,0.36625,0,62.5,37.5,1,2,3,18.3627,-64.89124
5372,2021,1,22.4028,0.4,0.6,0.1375,7.5,65,27.5,1.5,2,3.5,18.36319,-64.88388
5373,2021,1,22.86,3.125,1.1,0.831375,22.5,72.5,5,6.5,15.5,9.5,18.36537,-64.66184
5374,2021,1,6.4008,0.475,1.3,0.14375,0,100,0,1,22.5,1,18.36417,-64.80757
5377,2021,1,18.5928,2.75,0.775,1.316125,0,100,0,6,3,2,18.36443,-64.77156
5380,2021,1,14.9352,1,0.675,0.42,5,92.5,2.5,3.5,1,3,18.36558,-64.75936
5381,2021,1,8.8392,0.8,1.1,0.136,82.5,15,2.5,3,9,20,18.36601,-64.70827
5383,2021,1,1.0668,0.275,0.2,0.16375,25,5.5,69.5,0.5,0.5,0.5,18.36659,-64.7342
5393,2021,1,9.7536,0.8,0.8,0.24,0,100,0,1.5,7,1.5,18.36676,-64.99583
5397,2021,1,18.1356,0.85,0.95,0.19,0,100,0,2,1,0.5,18.36705,-65.01901
5398,2021,1,11.5824,0.5,0.9,0.14375,0,100,0,2,5.5,0.5,18.36716,-65.00763
5399,2021,1,7.1628,0.25,0.75,0.1625,11,79,10,0.5,0.5,1,18.36972,-64.75312
5400,2021,1,24.5364,0.55,1.25,0.42625,0,100,0,6,4.5,4.5,18.36694,-65.04427
5402,2021,1,23.4696,4.8,1.6,1.228,32.5,52.5,15,1.5,25,13,18.37127,-64.68397
5403,2021,1,19.6596,0.8,1.1,0.285,0,100,0,7,10.5,6,18.36829,-65.02049
5405,2021,1,17.8308,0.5,0.5,0.18875,70,30,0,1,3,14,18.37125,-64.72918
5408,2021,1,27.5844,0.2,0.25,0.1,2,50,48,0,0,1,18.36847,-65.04578
5414,2021,1,20.1168,1.6,1,0.87725,2.5,97.5,0,3.5,1.5,3.5,18.36985,-65.00261
5416,2021,1,3.048,1.65,0.2,0.354375,5,70,25,0,0.5,0,18.37082,-64.95241
5419,2021,1,6.858,0.95,0.5,0.325,10,82.5,7.5,1,1.5,1.5,18.37323,-64.74705
5420,2021,1,5.7912,0.625,0.6,0.20375,50,47.5,2.5,1,2,3,18.373,-64.74276
5423,2021,1,19.3548,0.65,1.3,0.2105,32.5,52.5,15,1.5,16.5,4.5,18.37378,-64.73814
5427,2021,1,3.9624,1.75,0.2,0.774375,0,100,0,1,0.5,0.5,18.37328,-64.98411
5428,2021,1,22.5552,0.45,0.65,0.1475,20,72.5,7.5,1.5,40,10.5,18.3746,-64.73513
5431,2021,1,9.4488,2.25,1,0.6425,10,90,0,5,3,2,18.37275,-64.98874
5432,2021,1,6.096,0.75,0.6,0.15875,0,100,0,1,3,2.5,18.37306,-64.95727
5435,2021,1,22.7076,0.45,0.6,0.1375,10,85,5,3,6,3,18.3769,-64.74382
5437,2021,1,17.6784,1.1,0.9,0.225,5,92.5,2.5,3,2.5,1.5,18.37643,-64.98688
5438,2021,1,28.956,0.2,0.9,0.1,20.5,79.5,0,0,15,8,18.37654,-65.05313
5443,2021,1,7.1628,2.25,1.05,1.0925,0,97.5,2.5,2.5,20,10,18.38425,-64.9015
5444,2021,1,8.8392,1.75,0.7,0.419,12.5,87.5,0,0,4.5,1.5,18.38468,-64.96439
5449,2021,1,21.0312,0.5,0.65,0.1415,0,100,0,1,17.5,3.5,18.38698,-64.96364
5450,2021,1,28.194,0.765,0.675,0.31225,15,83.5,1.5,3,4,7.5,18.38784,-64.91359
5451,2021,1,2.7432,1.15,0.6,0.3105,30,70,0,2,1,1.5,18.38804,-64.90324
5457,2021,1,14.0208,0.4,0.6,0.125,20,80,0,0.5,4,3,18.38973,-64.96825
5459,2021,1,8.0772,0.3,1.2,0.11875,0,100,0,2,30,4,18.39087,-64.8982
5461,2021,1,21.1836,0.3,1.5,0.1125,0,100,0,3,35,3,18.39104,-64.93719
5464,2021,1,12.0396,5.4,0.25,1.14875,0,100,0,2,1,2,18.39821,-64.9748
5465,2021,1,8.382,0.55,0.6,0.3025,0,100,0,1,9.5,2,18.39838,-64.91431
5466,2021,1,21.4884,0.625,0.75,0.3725,0,100,0,3.5,3,5.5,18.39961,-64.97691
5467,2021,1,9.4488,0.85,0.85,0.265,1,99,0,2.5,9.5,3.5,18.401,-64.91586
5468,2021,1,3.5052,0.3,0.3,0.125,2.5,97.5,0,1.5,10,2.5,18.40222,-64.90153
5469,2021,1,23.4696,0.4,1.6,0.10875,40,60,0,1.5,5.5,5.5,18.40083,-65.05704
5470,2021,1,25.7556,0.45,1.2,0.115,0,100,0,1.5,6.5,2.5,18.40139,-65.05473
5471,2021,1,22.098,0.375,1,0.11375,1,99,0,1,1.5,1.5,18.40313,-64.93157
5473,2021,1,29.1084,0.535,0.875,0.1605,1,97.5,1.5,3.5,1.5,3,18.40335,-64.9509
5474,2021,1,17.8308,3.5,0.4,1.50425,0,100,0,0,0,0.5,18.40468,-65.04916
5475,2021,1,11.2776,0.45,0.5,0.1875,1,99,0,1,3.5,6.5,18.37483,-64.95817
